property_id,legacy_code,display_name,record_type,status,parent_property_id,project_legacy_code,unit_reference_hint,building_portal,floor_label,floor_level,building_door,updated_at,created_at
a38c571b-bbae-4339-bf4f-7481c4e86a5e,1747,Casas adosadas en Mijas Costa,project,available,,1747,,,,,,2026-02-19T12:32:12.904035+00:00,2026-02-18T11:45:12.972045+00:00
3af3ed33-f96a-4196-8e1c-33050af9ffb7,2019,Chalet de lujo con vistas al mar en La Cala de Mijas,single,available,,,,,,,,2026-02-19T09:08:52.719476+00:00,2026-02-18T11:45:27.848177+00:00
36e6172c-5b57-4773-871d-d563945d1408,PM0011,Calahonda Sunset: obra nueva en Mijas,project,available,,PM0011,,,,,,2026-02-19T12:32:13.154376+00:00,2026-02-18T11:45:27.848177+00:00
84609003-8db0-4908-8cb3-f8caf5945687,PM0011-B1P1_1A,Unidad B1 P1 1A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:00.582738+00:00,2026-02-18T11:45:27.848177+00:00
aaa2dd02-2889-4f4e-a40e-87bef3d7c850,PM0011-B1P1_1B,Unidad B1 P1 1B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:00.680234+00:00,2026-02-18T11:45:27.848177+00:00
eface280-5781-4c82-9b6d-f26a08dd256d,PM0011-B1P1_1C,Unidad B1 P1 1C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:00.775703+00:00,2026-02-18T11:45:27.848177+00:00
241e410f-b3a3-48c9-b76e-e9e7e231474b,PM0011-B1P1_2A,Unidad B1 P1 2A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:00.919834+00:00,2026-02-18T11:45:27.848177+00:00
fa2d2264-b53e-4548-9a85-2d0b87cee6b4,PM0011-B1P1_2B,Unidad B1 P1 2B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:01.030472+00:00,2026-02-18T11:45:27.848177+00:00
5fa5de99-914e-4b95-9443-bc5460dc40f7,PM0011-B1P1_2C,Unidad B1 P1 2C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:01.13451+00:00,2026-02-18T11:45:27.848177+00:00
97376334-1ca8-4cf1-a18c-ed0cf2cf1b0c,PM0011-B1P1_ATA,Unidad B1 P1 ATA en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Atico,3,,2026-02-19T11:50:01.240957+00:00,2026-02-18T11:45:27.848177+00:00
d8d7b0b7-35c5-4194-98f6-38f3855c9583,PM0011-B1P1_BA,Unidad B1 P1 BA en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:01.355493+00:00,2026-02-18T11:45:27.848177+00:00
ef4d6682-76fe-4345-bb8e-a97f6e8b999b,PM0011-B1P1_BB,Unidad B1 P1 BB en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:01.457039+00:00,2026-02-18T11:45:27.848177+00:00
25d0aaf7-3232-48ed-904c-6ad389c3bdb7,PM0011-B1P1_BC,Unidad B1 P1 BC en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:01.566957+00:00,2026-02-18T11:45:27.848177+00:00
ddd771b8-a14f-4cc6-87f0-e62a32b28af1,PM0011-B1P2_1A,Unidad B1 P2 1A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:01.656906+00:00,2026-02-18T11:45:27.848177+00:00
238d1293-996f-4fdf-b909-f7a8ce15fbab,PM0011-B1P2_1B,Unidad B1 P2 1B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:01.754729+00:00,2026-02-18T11:45:27.848177+00:00
2fa4c816-b07f-4005-ac72-4fc7ba34a62b,PM0011-B1P2_1C,Unidad B1 P2 1C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:01.844773+00:00,2026-02-18T11:45:27.848177+00:00
0c9f37e8-6036-4370-8995-ee04dfe70318,PM0011-B1P2_2A,Unidad B1 P2 2A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:01.973401+00:00,2026-02-18T11:45:27.848177+00:00
34ce67ad-e37a-4212-9e2d-840270358b6e,PM0011-B1P2_2B,Unidad B1 P2 2B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:02.084619+00:00,2026-02-18T11:45:27.848177+00:00
ca4990ea-81aa-4b16-b056-9771a10c9480,PM0011-B1P2_2C,Unidad B1 P2 2C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:02.185884+00:00,2026-02-18T11:45:27.848177+00:00
95c9f241-cc51-4007-9dc9-b0d92e638e33,PM0011-B1P2_ATA,Unidad B1 P2 ATA en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Atico,3,,2026-02-19T11:50:02.305493+00:00,2026-02-18T11:45:27.848177+00:00
63bc9d41-637d-482e-8b22-784536ea9a29,PM0011-B1P2_ATB,Unidad B1 P2 ATB en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Atico,3,,2026-02-19T11:50:02.394732+00:00,2026-02-18T11:45:27.848177+00:00
9f61c2c1-dc4f-459a-8d86-ec8a68fc695d,PM0011-B1P2_BA,Unidad B1 P2 BA en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:02.684668+00:00,2026-02-18T11:45:27.848177+00:00
5c731f11-d9e6-48e6-8c67-94b6a40275c8,PM0011-B1P2_BB,Unidad B1 P2 BB en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:02.860095+00:00,2026-02-18T11:45:27.848177+00:00
dfd27133-87c5-42ec-800f-4a15cc731d10,PM0011-B1P2_BC,Unidad B1 P2 BC en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:02.944076+00:00,2026-02-18T11:45:27.848177+00:00
01b1c74e-27a2-4cf1-8726-f0f319469a6b,PM0011-B1P3_1A,Unidad B1 P3 1A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:03.031687+00:00,2026-02-18T11:45:27.848177+00:00
3f6e87c8-d654-4b91-9560-7a9dd522070e,PM0011-B1P3_1B,Unidad B1 P3 1B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:03.116786+00:00,2026-02-18T11:45:27.848177+00:00
848b5bf0-f4ff-41c0-955a-143783d719fb,PM0011-B1P3_1C,Unidad B1 P3 1C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:03.214838+00:00,2026-02-18T11:45:27.848177+00:00
5641f8eb-e7ee-4bd8-b484-4f1ea126f65d,PM0011-B1P3_2A,Unidad B1 P3 2A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:03.294082+00:00,2026-02-18T11:45:27.848177+00:00
ac6c593b-32d0-42cb-bf88-37ad447e4d3a,PM0011-B1P3_2B,Unidad B1 P3 2B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:03.38526+00:00,2026-02-18T11:45:27.848177+00:00
c8c2069d-9f1a-4f97-ad5f-20a388a6aeb7,PM0011-B1P3_2C,Unidad B1 P3 2C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:03.477263+00:00,2026-02-18T11:45:27.848177+00:00
62d85d3d-c4e9-4712-8453-6ce150099329,PM0011-B1P3_ATA,Unidad B1 P3 ATA en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Atico,3,,2026-02-19T11:50:03.576798+00:00,2026-02-18T11:45:27.848177+00:00
f4c8f019-6f5c-467e-810f-fd70ea98c523,PM0011-B1P3_BA,Unidad B1 P3 BA en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:03.66386+00:00,2026-02-18T11:45:27.848177+00:00
311f2887-19db-4e41-a36f-7422456be4e0,PM0011-B1P3_BB,Unidad B1 P3 BB en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:03.753356+00:00,2026-02-18T11:45:27.848177+00:00
70fc8708-ccd1-4542-9d76-f5b3df49ebcc,PM0011-B1P3_BC,Unidad B1 P3 BC en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:03.837351+00:00,2026-02-18T11:45:27.848177+00:00
36f0f77e-18b4-41d8-873a-9421584f18db,PM0011-B2P1_1A,Unidad B2 P1 1A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:03.934158+00:00,2026-02-18T11:45:27.848177+00:00
8bf86a49-ee1a-4aec-a124-179c7e52c956,PM0011-B2P1_1B,Unidad B2 P1 1B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:04.015707+00:00,2026-02-18T11:45:27.848177+00:00
d514e152-b7c5-4a06-ae80-bef68791a665,PM0011-B2P1_1C,Unidad B2 P1 1C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:04.129284+00:00,2026-02-18T11:45:27.848177+00:00
1314a4dd-7117-40dc-a59c-5c98fcd302ef,PM0011-B2P1_2A,Unidad B2 P1 2A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:04.221135+00:00,2026-02-18T11:45:27.848177+00:00
4d176aab-7fec-4705-b5ea-39fdacd84099,PM0011-B2P1_2B,Unidad B2 P1 2B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:04.315183+00:00,2026-02-18T11:45:27.848177+00:00
94b70df8-7b3d-47d1-a439-39341b0d578c,PM0011-B2P1_2C,Unidad B2 P1 2C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:04.414294+00:00,2026-02-18T11:45:27.848177+00:00
29f9011e-89c1-4722-9c03-28375491fc30,PM0011-B2P1_ATA,Unidad B2 P1 ATA en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Atico,3,,2026-02-19T11:50:04.507726+00:00,2026-02-18T11:45:27.848177+00:00
3bf616d7-a054-472c-a6e2-5bf368c66e26,PM0011-B2P1_BA,Unidad B2 P1 BA en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:04.586651+00:00,2026-02-18T11:45:27.848177+00:00
d584a33b-b0a6-49a2-b924-834ab78b708f,PM0011-B2P1_BB,Unidad B2 P1 BB en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:04.687015+00:00,2026-02-18T11:45:27.848177+00:00
331594c9-f201-43e3-81bc-264f61f7d8a6,PM0011-B2P1_BC,Unidad B2 P1 BC en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:04.769542+00:00,2026-02-18T11:45:27.848177+00:00
13fa2e8e-3fe0-419b-b60b-f89f91a532c9,PM0011-B2P2_1A,Unidad B2 P2 1A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:04.857802+00:00,2026-02-18T11:45:27.848177+00:00
69b6513a-6736-4f7c-9c34-157afaf1cf66,PM0011-B2P2_1B,Unidad B2 P2 1B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:04.939529+00:00,2026-02-18T11:45:27.848177+00:00
7aad37d8-4e21-4aab-ba99-e0e6379fced9,PM0011-B2P2_1C,Unidad B2 P2 1C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:05.026917+00:00,2026-02-18T11:45:27.848177+00:00
6c8b247a-4a98-4ef5-bca1-f374ab6cfb50,PM0011-B2P2_2A,Unidad B2 P2 2A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:05.106354+00:00,2026-02-18T11:45:27.848177+00:00
6efd5ea1-98ac-4a95-80b9-84cd3ee1bfc4,PM0011-B2P2_2B,Unidad B2 P2 2B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:05.207163+00:00,2026-02-18T11:45:27.848177+00:00
26cb8235-7c57-496b-95ac-ee6de124dab9,PM0011-B2P2_2C,Unidad B2 P2 2C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:05.288373+00:00,2026-02-18T11:45:27.848177+00:00
bf31f133-ccdd-4c90-bf96-b957a99054e8,PM0011-B2P2_ATA,Unidad B2 P2 ATA en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Atico,3,,2026-02-19T11:50:05.372507+00:00,2026-02-18T11:45:27.848177+00:00
1147ab27-a544-49b8-8a6f-f8801e90d5e4,PM0011-B2P2_ATB,Unidad B2 P2 ATB en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Atico,3,,2026-02-19T11:50:05.452772+00:00,2026-02-18T11:45:27.848177+00:00
189981a9-a343-4fa0-aa0a-e8455c090704,PM0011-B2P2_BA,Unidad B2 P2 BA en Calahonda Sunset,unit,available,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:05.537825+00:00,2026-02-18T11:45:27.848177+00:00
5018bb66-e64f-4a8d-8c92-ab0b99531157,PM0011-B2P2_BB,Unidad B2 P2 BB en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:05.619523+00:00,2026-02-18T11:45:27.848177+00:00
4614df99-5c5d-4efe-b574-af02451054dd,PM0011-B2P2_BC,Unidad B2 P2 BC en Calahonda Sunset,unit,available,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:05.710094+00:00,2026-02-18T11:45:27.848177+00:00
35dc4f6b-61b7-47b2-b1e0-7ad843add57d,PM0011-B2P3_1A,Unidad B2 P3 1A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:05.791334+00:00,2026-02-18T11:45:27.848177+00:00
c17eafda-5b60-4e1e-9ca4-0333a8018f5f,PM0011-B2P3_1B,Unidad B2 P3 1B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:05.884013+00:00,2026-02-18T11:45:27.848177+00:00
33845e06-28a3-476d-b2a1-366a7e62c3c3,PM0011-B2P3_1C,Unidad B2 P3 1C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:05.964654+00:00,2026-02-18T11:45:27.848177+00:00
5375cc59-5d0f-41e0-8952-f788e1505235,PM0011-B2P3_2A,Unidad B2 P3 2A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:06.058523+00:00,2026-02-18T11:45:27.848177+00:00
58cad49e-8b12-4e6d-8888-b1144ec34150,PM0011-B2P3_2B,Unidad B2 P3 2B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:06.138962+00:00,2026-02-18T11:45:27.848177+00:00
49afbe5b-31ca-4a58-945c-fdb08ca4ac9c,PM0011-B2P3_2C,Unidad B2 P3 2C en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 2,2,,2026-02-19T11:50:06.227406+00:00,2026-02-18T11:45:27.848177+00:00
b1a88c74-6dba-4957-a6bb-7807c7c3a94c,PM0011-B2P3_ATA,Unidad B2 P3 ATA en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Atico,3,,2026-02-19T11:50:06.313476+00:00,2026-02-18T11:45:27.848177+00:00
90904055-69f1-4593-95dd-838b9ed4480e,PM0011-B2P3_BA,Unidad B2 P3 BA en Calahonda Sunset,unit,available,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:06.413469+00:00,2026-02-18T11:45:27.848177+00:00
ac432c33-489e-4629-a711-0cbb3a391c54,PM0011-B2P3_BB,Unidad B2 P3 BB en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:06.498495+00:00,2026-02-18T11:45:27.848177+00:00
ccbb5f5d-74cc-424d-802e-91085c92bf2e,PM0011-B2P3_BC,Unidad B2 P3 BC en Calahonda Sunset,unit,available,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta baja,0,,2026-02-19T11:50:06.587798+00:00,2026-02-18T11:45:27.848177+00:00
e07a19a8-5b58-47fc-8ab2-5e49f6fa761a,PM0011-B3P1_1A,Unidad B3 P1 1A en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:06.667406+00:00,2026-02-18T11:45:27.848177+00:00
bce45344-c2e5-4c87-b412-39596769cf3a,PM0011-B3P1_1B,Unidad B3 P1 1B en Calahonda Sunset,unit,sold,36e6172c-5b57-4773-871d-d563945d1408,PM0011,,,Planta 1,1,,2026-02-19T11:50:06.751246+00:00,2026-02-18T11:45:27.848177+00:00
